185.039993	185.289993	182.509995	3375900	0
185.419998	186	183.210007	2814200	0
185.360001	185.380005	183.300003	2679100	1
183.600006	186.449997	183.509995	3367000	1
185.5	188.940002	184.919998	3662800	1
188.660004	191.600006	188.25	3896200	0
190.899994	191	186.210007	3882400	0
185.289993	186.850006	181	5709900	0
183	183.25	176.839996	6806200	0
177.949997	178.490005	174.149994	5600300	0
175.5	176.75	174.279999	4651000	0
177.509995	177.889999	174.630005	3762200	1
177.479996	185	177.309998	14594400	0
171.449997	173.710007	166.899994	19908200	0
170.160004	171.440002	167.410004	6718100	1
170.520004	173.100006	169.509995	5085900	1
171.419998	175.199997	170.869995	4547500	1
173.5	174.669998	171.949997	3678900	1
174	177.190002	173.75	4347800	1
176.149994	177.550003	174.770004	5254700	1
176.660004	183.110001	176.589996	7794900	1
183.149994	186.470001	182.259995	8312700	1
184.389999	187.240005	183.600006	5331400	1
185.559998	189.5	185.369995	4487900	1
189.25	191.399994	188.350006	4061300	0
188.729996	190.490005	188.25	3890900	0
189.770004	190	186.350006	4628200	1
185.770004	189.089996	185.309998	3425500	0
187.539993	188.5	185.130005	4178600	0
183.679993	184.720001	179.320007	5637100	0
180.25	181.149994	174.389999	5482000	1
176.860001	179.75	174.559998	4656500	0
178.949997	180.75	177.100006	4191400	0
173.910004	175.889999	172.149994	6783200	0
173.529999	173.960007	168.669998	5847100	1
169.089996	173.300003	168.350006	5185700	1
173.710007	174.460007	172.050003	4138200	0
172.619995	172.75	169.509995	4924300	0
171.919998	172.089996	166.240005	5932900	0
169.389999	169.710007	166.720001	4219000	1
166.669998	169.75	163.899994	7108900	0
167.070007	168.470001	164.820007	5998400	1
165.5	169.199997	164.119995	4609900	0
166.600006	168.080002	164.570007	4022000	0
161.389999	166.880005	160.759995	4934500	0
164.699997	168.139999	162.869995	5208100	0
165.910004	166.300003	160.779999	6471400	1
161.190002	163.539993	160.589996	7442700	1
163.369995	165.789993	161.720001	4055100	0
164.070007	164.440002	162.25	3611400	1
162.300003	166.259995	160.820007	4721300	1
168.210007	172	167.360001	6283200	0
171.639999	173.490005	170.300003	4293800	0
171.800003	172.5	169.25	3400800	1
170.729996	174.839996	170.070007	4884600	1
177.779999	181.160004	177.660004	6859300	1
179.309998	181.570007	178.5	4826500	0
181.580002	183.25	178.589996	5684100	1
180.889999	183.610001	180.690002	4186400	1
182.100006	186.360001	181.800003	5569200	0
186.149994	188.270004	181.119995	5430700	1
182.779999	185.169998	181.759995	4564000	0
185.259995	186.220001	182.779999	3726400	0
184.860001	186.490005	181.850006	3297100	0
183.059998	184.589996	179.419998	5334500	1
180.830002	182.880005	179.800003	4216300	0
181.389999	182.080002	179.360001	3588200	0
181	181.779999	179.020004	4272400	0
178.380005	178.910004	175.369995	4616500	1
178.350006	179.470001	176.600006	2646000	1
181.619995	185	181.589996	4067500	1
184.559998	185.970001	183.050003	3348100	0
185.649994	186.350006	183.770004	3438100	0
186.270004	186.419998	180.740005	11200000	1
183.199997	197.800003	182.75	23623000	0
195.960007	196.789993	192.270004	7300000	1
194.380005	196.589996	193.779999	6640900	1
196.570007	203.419998	196.179993	9398100	0
201	202.589996	196.690002	6100000	1
198.25	201.860001	195.369995	6550000	0
198.660004	201	196.119995	4600000	1
199.100006	199.559998	196.559998	4013900	1
198.339996	202.360001	196.779999	5825400	1
